y_test_pred,y_test_pred_rounded,y_test
3.5577796,4.0,4
3.4333575,3.0,2
3.6307182,4.0,3
3.267992,3.0,4
3.4071715,3.0,2
3.5911467,4.0,3
3.7211525,4.0,3
3.3369055,3.0,3
3.0477228,3.0,3
3.2278345,3.0,3
3.7385092,4.0,4
3.2126389,3.0,4
3.4900112,3.0,5
3.3866444,3.0,3
3.268079,3.0,2
4.0758753,4.0,5
3.6636503,4.0,4
3.268079,3.0,3
3.529727,4.0,5
3.2971199,3.0,4
3.5210507,4.0,2
3.7357583,4.0,4
3.7900076,4.0,3
3.5131428,4.0,5
3.3945715,3.0,4
3.4094343,3.0,4
3.6177957,4.0,3
3.461961,3.0,1
3.5904145,4.0,3
3.5817354,4.0,4
3.4727468,3.0,4
3.4833996,3.0,4
3.5680459,4.0,4
3.6586,4.0,4
3.502951,4.0,4
3.4071715,3.0,3
3.5447526,4.0,4
3.357375,3.0,3
3.6502106,4.0,3
3.8260772,4.0,4
3.5578,4.0,4
3.5497422,4.0,5
3.420842,3.0,5
3.7061434,4.0,3
3.8981767,4.0,3
3.2727427,3.0,4
3.5928884,4.0,3
3.2505343,3.0,1
3.9965544,4.0,5
3.6983438,4.0,5
3.0986056,3.0,3
3.7951064,4.0,3
3.413953,3.0,4
3.3499353,3.0,3
3.4719582,3.0,3
3.3399856,3.0,4
3.501271,4.0,2
3.4121904,3.0,3
3.3882964,3.0,4
3.4689624,3.0,3
3.3842902,3.0,2
3.2641919,3.0,2
3.4380836,3.0,3
3.5906792,4.0,3
3.9427032,4.0,5
3.6911864,4.0,4
3.8119743,4.0,4
3.2766695,3.0,1
3.878368,4.0,5
3.0067093,3.0,3
3.4425886,3.0,3
3.6323457,4.0,3
3.8899522,4.0,2
3.4197128,3.0,3
2.91781,3.0,1
3.7530198,4.0,4
3.1042104,3.0,1
3.2044888,3.0,3
3.16226,3.0,3
3.8018327,4.0,3
3.8839273,4.0,3
3.4071715,3.0,3
3.440041,3.0,4
3.603645,4.0,5
3.161287,3.0,3
3.3413565,3.0,3
3.5146356,4.0,3
3.7023685,4.0,4
3.7956202,4.0,5
3.1554477,3.0,3
3.4940357,3.0,3
3.8427472,4.0,4
3.35146,3.0,3
3.236024,3.0,2
3.9383497,4.0,3
3.6307182,4.0,4
3.265185,3.0,4
3.2852836,3.0,3
4.0700226,4.0,5
3.5111995,4.0,3
3.2134016,3.0,2
3.1333678,3.0,5
3.471455,3.0,4
3.4494708,3.0,4
3.2303543,3.0,4
3.2419174,3.0,4
3.4239092,3.0,4
3.6791909,4.0,5
3.7674112,4.0,5
3.6502106,4.0,3
3.9194455,4.0,5
3.2985797,3.0,3
3.3319535,3.0,2
3.602243,4.0,4
3.672922,4.0,4
3.4805887,3.0,3
3.6914055,4.0,5
3.1333678,3.0,4
3.5454805,4.0,3
2.909022,3.0,3
3.4739125,3.0,5
4.1383843,4.0,3
3.6427326,4.0,4
3.6748772,4.0,3
3.9075956,4.0,5
3.300746,3.0,5
3.4426262,3.0,3
3.4476666,3.0,4
3.1326487,3.0,5
3.7373886,4.0,4
3.1516223,3.0,4
3.0100627,3.0,3
3.5220993,4.0,4
3.2198403,3.0,4
3.615284,4.0,5
3.5450184,4.0,4
3.6670988,4.0,3
3.512662,4.0,4
3.5704584,4.0,1
3.1791396,3.0,1
3.3833928,3.0,4
3.602243,4.0,4
3.2896173,3.0,3
3.348012,3.0,2
3.6325426,4.0,4
3.7424111,4.0,4
3.889745,4.0,3
3.8539011,4.0,5
3.420842,3.0,5
3.9532795,4.0,5
3.6614563,4.0,5
3.5211065,4.0,5
3.9022822,4.0,2
3.656214,4.0,4
2.9501119,3.0,3
3.4130013,3.0,1
3.5791798,4.0,4
4.1714344,4.0,3
3.2455175,3.0,3
3.546469,4.0,5
3.6028209,4.0,1
3.33638,3.0,5
3.3945715,3.0,1
3.6272612,4.0,4
3.3816898,3.0,4
3.3722064,3.0,4
3.506177,4.0,2
2.900147,3.0,2
3.3494678,3.0,4
3.6381607,4.0,4
3.5453696,4.0,4
3.6461957,4.0,4
3.8145974,4.0,4
3.3938715,3.0,3
3.8018327,4.0,5
3.4239092,3.0,5
3.7107022,4.0,4
3.4979239,3.0,1
3.4752963,3.0,4
3.6266077,4.0,4
3.4239092,3.0,2
3.4009392,3.0,2
3.3156323,3.0,5
3.6362944,4.0,3
3.4774888,3.0,3
3.743679,4.0,2
3.424336,3.0,3
3.759099,4.0,5
3.7244651,4.0,4
3.436847,3.0,2
3.983546,4.0,3
3.745366,4.0,4
3.4248588,3.0,5
3.436847,3.0,3
3.445365,3.0,5
3.0419197,3.0,2
3.4417896,3.0,4
3.0373452,3.0,3
3.9989722,4.0,5
3.5487783,4.0,3
3.4239285,3.0,4
3.9532626,4.0,4
2.9136527,3.0,3
3.28142,3.0,2
3.4821177,3.0,5
4.1714344,4.0,3
3.4379215,3.0,5
3.5196157,4.0,3
3.513623,4.0,4
3.3778844,3.0,1
3.436847,3.0,3
3.487721,3.0,4
3.7903323,4.0,3
3.3300412,3.0,3
3.6400309,4.0,2
3.461541,3.0,3
3.5036008,4.0,3
3.012122,3.0,4
3.8214993,4.0,4
3.8393445,4.0,4
4.13806,4.0,5
3.6633523,4.0,4
3.783957,4.0,4
3.652696,4.0,2
3.4458601,3.0,3
3.2766695,3.0,4
3.453177,3.0,1
3.5768375,4.0,3
3.3267074,3.0,5
3.539649,4.0,3
3.4255793,3.0,1
3.6404362,4.0,2
3.513288,4.0,5
2.849054,3.0,1
3.706279,4.0,3
3.743679,4.0,3
3.3610222,3.0,5
3.9216619,4.0,4
3.6405551,4.0,3
3.5098953,4.0,5
3.41299,3.0,3
3.5040298,4.0,4
3.3535933,3.0,5
3.878368,4.0,4
2.9676857,3.0,3
3.7289696,4.0,5
3.4385872,3.0,1
3.8708,4.0,4
3.4106002,3.0,3
3.7490654,4.0,4
3.6573532,4.0,4
3.2575767,3.0,3
3.5601501,4.0,5
3.7250705,4.0,3
3.509869,4.0,2
3.814403,4.0,2
3.4471939,3.0,3
3.4333575,3.0,1
3.3191998,3.0,4
3.6914055,4.0,4
3.6752412,4.0,5
3.30307,3.0,3
3.7003086,4.0,5
3.7891226,4.0,2
3.44472,3.0,4
3.7580576,4.0,3
3.539649,4.0,5
3.1752515,3.0,2
3.6541076,4.0,5
3.4975178,3.0,4
3.6662855,4.0,5
3.5186348,4.0,3
4.000506,4.0,4
3.8908,4.0,4
3.9727354,4.0,3
3.4071715,3.0,3
3.5460346,4.0,5
3.7041101,4.0,5
3.514114,4.0,1
3.5831153,4.0,4
3.5217695,4.0,4
2.9590054,3.0,5
3.5886343,4.0,4
3.6814473,4.0,1
3.299657,3.0,3
3.4818776,3.0,3
3.70372,4.0,4
3.4011743,3.0,4
2.9422476,3.0,2
3.3816206,3.0,4
3.6757972,4.0,4
3.9001665,4.0,5
3.672922,4.0,2
3.33638,3.0,3
3.5091136,4.0,3
3.8463326,4.0,5
3.5795462,4.0,4
3.0641634,3.0,4
3.337661,3.0,5
3.367064,3.0,3
3.663249,4.0,3
3.5737653,4.0,4
3.721675,4.0,3
3.440244,3.0,2
3.4579678,3.0,2
3.1769097,3.0,2
3.4790964,3.0,3
3.4734836,3.0,2
3.8482072,4.0,1
3.5741186,4.0,3
3.653261,4.0,3
3.7046268,4.0,5
3.8378205,4.0,4
3.972834,4.0,5
4.112398,4.0,4
3.681791,4.0,4
3.3346682,3.0,3
3.6534083,4.0,4
3.6857347,4.0,4
3.414586,3.0,2
3.8427474,4.0,3
3.534878,4.0,4
3.743679,4.0,3
3.5844517,4.0,5
3.268079,3.0,4
3.4243357,3.0,5
3.622306,4.0,2
3.5478952,4.0,3
4.099575,4.0,5
3.3108597,3.0,2
3.7611759,4.0,5
3.5761576,4.0,1
3.3836777,3.0,4
3.4940197,3.0,4
3.2114687,3.0,3
3.457842,3.0,4
3.1295831,3.0,2
3.3984585,3.0,5
3.6456804,4.0,4
3.4137945,3.0,3
3.664167,4.0,5
3.4174206,3.0,5
3.5171127,4.0,3
3.5666232,4.0,5
3.637375,4.0,4
3.5989783,4.0,4
3.5123377,4.0,3
3.9296572,4.0,5
3.5680459,4.0,2
3.268079,3.0,4
3.8385668,4.0,4
3.6868865,4.0,4
3.879787,4.0,4
3.278507,3.0,2
3.4009392,3.0,5
3.4063148,3.0,5
3.4071522,3.0,4
3.531221,4.0,3
3.587709,4.0,3
3.4199452,3.0,3
3.436847,3.0,3
3.6427326,4.0,2
4.0143847,4.0,5
3.1703038,3.0,1
3.9051213,4.0,3
3.6381607,4.0,4
3.4799109,3.0,4
3.3025858,3.0,3
3.420842,3.0,3
3.161287,3.0,2
3.528353,4.0,3
3.672922,4.0,1
3.8081157,4.0,2
3.345836,3.0,4
3.7292466,4.0,1
3.5707202,4.0,4
3.3094525,3.0,3
3.8193727,4.0,3
3.5975,4.0,4
3.82765,4.0,5
3.4830554,3.0,3
3.636272,4.0,2
3.3582845,3.0,2
3.7003086,4.0,4
3.4266205,3.0,4
3.674389,4.0,5
3.767459,4.0,4
3.4543934,3.0,5
3.8982255,4.0,4
3.635721,4.0,5
3.4501827,3.0,2
3.6770203,4.0,4
3.6307182,4.0,4
3.1932902,3.0,5
3.9018655,4.0,4
3.546469,4.0,4
4.042169,4.0,5
3.9929807,4.0,4
3.539649,4.0,4
3.381632,3.0,3
3.4318707,3.0,4
3.2965398,3.0,5
3.4992142,3.0,5
3.2326229,3.0,1
3.691521,4.0,4
3.1038563,3.0,3
4.0731454,4.0,4
3.6412473,4.0,3
3.6427326,4.0,3
3.3215654,3.0,2
3.901963,4.0,4
3.4643078,3.0,5
3.3274155,3.0,2
3.4137053,3.0,3
3.5439448,4.0,4
3.4609842,3.0,2
3.8109407,4.0,3
3.3051755,3.0,1
3.7424111,4.0,4
3.6981564,4.0,5
3.5412197,4.0,4
3.543592,4.0,4
3.4806173,3.0,4
3.8654914,4.0,4
3.4030607,3.0,5
3.1179402,3.0,3
3.4319513,3.0,3
3.8059745,4.0,5
3.771601,4.0,4
3.7030091,4.0,2
3.6374495,4.0,5
3.4896524,3.0,5
3.6987724,4.0,5
3.4836338,3.0,5
3.1397703,3.0,4
3.518927,4.0,4
3.4548154,3.0,4
3.2463477,3.0,2
3.2760286,3.0,3
3.0460231,3.0,2
3.5451047,4.0,5
4.2437253,4.0,5
3.4766576,3.0,4
3.651224,4.0,5
4.1139374,4.0,5
3.235789,3.0,4
3.515243,4.0,4
3.6788542,4.0,4
3.3339858,3.0,4
3.3978062,3.0,1
3.3499353,3.0,1
3.4009392,3.0,4
3.4003947,3.0,3
3.017355,3.0,3
3.56874,4.0,4
3.411437,3.0,2
3.6619287,4.0,5
3.6449914,4.0,4
3.6662855,4.0,4
2.909022,3.0,2
3.4719582,3.0,3
3.3957791,3.0,3
3.655159,4.0,2
3.6517997,4.0,3
3.0657282,3.0,4
3.7093537,4.0,3
3.7093537,4.0,3
3.2871342,3.0,5
3.8538094,4.0,5
3.6953278,4.0,3
3.3846018,3.0,5
3.2766695,3.0,4
3.5123277,4.0,4
3.683545,4.0,3
3.5010242,4.0,4
3.709361,4.0,5
3.8767486,4.0,4
3.4542003,3.0,3
3.637765,4.0,4
3.6364028,4.0,3
3.473,3.0,3
3.469617,3.0,4
3.589312,4.0,4
3.7571583,4.0,4
3.681791,4.0,4
3.8101141,4.0,3
3.7173147,4.0,5
3.5331767,4.0,3
3.7508206,4.0,4
3.3866444,3.0,3
3.4166858,3.0,3
3.7046268,4.0,4
3.5417066,4.0,4
3.3308842,3.0,3
3.8929758,4.0,4
3.2924726,3.0,2
3.7412856,4.0,4
3.471455,3.0,3
2.9870405,3.0,4
3.8602238,4.0,4
3.533692,4.0,3
3.622306,4.0,5
3.6846285,4.0,4
3.199483,3.0,3
3.6294668,4.0,5
3.743679,4.0,5
3.8292265,4.0,5
3.7424111,4.0,5
3.57984,4.0,3
2.909022,3.0,2
3.595094,4.0,4
3.4684823,3.0,2
3.1827478,3.0,3
3.4819617,3.0,4
3.4601414,3.0,2
3.797592,4.0,4
3.1781352,3.0,4
3.4399583,3.0,4
3.603802,4.0,5
3.8642397,4.0,5
3.4012375,3.0,3
3.442525,3.0,5
3.5063548,4.0,3
3.4063148,3.0,4
3.8435206,4.0,5
3.546469,4.0,3
3.3954391,3.0,5
3.5749106,4.0,3
3.0641634,3.0,4
3.420924,3.0,4
3.891706,4.0,2
3.7418797,4.0,4
3.975256,4.0,4
3.3707688,3.0,4
3.7865481,4.0,4
3.4003947,3.0,3
3.8767486,4.0,3
3.6332603,4.0,3
3.4869754,3.0,2
3.4245026,3.0,4
2.902049,3.0,2
3.0912228,3.0,5
3.5749106,4.0,3
3.835239,4.0,4
3.4819617,3.0,5
3.3582845,3.0,2
3.5478952,4.0,4
3.436847,3.0,5
3.8101141,4.0,4
3.2881706,3.0,3
3.32451,3.0,3
2.6886747,3.0,3
3.7003086,4.0,3
3.7639778,4.0,2
3.842792,4.0,3
3.9421973,4.0,3
3.3505487,3.0,4
3.8340716,4.0,3
3.6605341,4.0,4
3.208637,3.0,3
3.7396698,4.0,4
3.3903284,3.0,2
3.9186077,4.0,5
3.7192643,4.0,5
3.7013302,4.0,3
3.321912,3.0,3
3.4174206,3.0,4
3.4243357,3.0,3
3.562192,4.0,4
3.5601501,4.0,3
3.6973643,4.0,3
3.7510376,4.0,1
3.3120751,3.0,4
3.513589,4.0,5
3.268496,3.0,4
3.7046268,4.0,2
3.3968635,3.0,5
3.6278522,4.0,4
3.7320294,4.0,2
3.2244895,3.0,2
3.4071715,3.0,4
3.3898506,3.0,4
3.7129405,4.0,3
3.4248588,3.0,4
3.5598397,4.0,3
2.9875548,3.0,4
3.8253498,4.0,5
3.8791876,4.0,4
3.5287974,4.0,5
3.3903284,3.0,5
3.5628092,4.0,3
3.8470154,4.0,4
4.035039,4.0,5
3.0804193,3.0,2
3.3346682,3.0,3
3.3210344,3.0,3
3.4752963,3.0,4
3.4485273,3.0,4
3.5499542,4.0,4
3.7003086,4.0,3
3.633087,4.0,4
2.9974704,3.0,4
3.4174206,3.0,3
3.1413074,3.0,4
3.2403018,3.0,5
3.517314,4.0,4
3.4752963,3.0,3
3.8690014,4.0,4
3.3087282,3.0,5
3.420842,3.0,4
3.2527006,3.0,3
3.667972,4.0,4
3.6044626,4.0,4
3.6419764,4.0,5
3.436847,3.0,4
3.4502554,3.0,5
3.7003086,4.0,4
2.9918213,3.0,3
3.681791,4.0,5
3.806666,4.0,4
3.4071715,3.0,2
3.3414853,3.0,4
3.6177957,4.0,3
3.9793625,4.0,1
3.2039356,3.0,2
3.9142256,4.0,3
3.7659621,4.0,4
3.701927,4.0,5
4.248657,4.0,3
3.6346595,4.0,5
3.624285,4.0,3
3.4774888,3.0,4
3.2886782,3.0,3
3.5601501,4.0,5
3.424336,3.0,4
3.4050553,3.0,4
3.5886343,4.0,2
3.2584689,3.0,4
3.6060412,4.0,5
3.7046268,4.0,2
3.734581,4.0,3
3.8443375,4.0,2
3.4460824,3.0,5
3.7833805,4.0,4
3.6740663,4.0,4
3.758534,4.0,3
3.3239403,3.0,5
3.5844517,4.0,3
3.8051493,4.0,2
3.3542275,3.0,5
3.9693522,4.0,5
3.6180804,4.0,4
3.3345702,3.0,4
3.5329719,4.0,4
3.4582684,3.0,3
3.1114264,3.0,3
3.70709,4.0,4
3.846892,4.0,5
3.6427326,4.0,4
3.4161155,3.0,4
3.924736,4.0,4
3.8652906,4.0,3
3.7660165,4.0,2
3.4774482,3.0,4
3.8214993,4.0,5
3.441188,3.0,5
3.2322376,3.0,2
3.609105,4.0,5
3.6757972,4.0,5
3.7024813,4.0,5
3.433786,3.0,4
3.9766426,4.0,4
3.70208,4.0,5
3.6160383,4.0,4
3.4137945,3.0,5
3.9281383,4.0,5
3.4075968,3.0,5
3.773905,4.0,2
3.457842,3.0,3
2.909022,3.0,2
3.1561735,3.0,5
3.370706,3.0,3
3.8694954,4.0,4
3.9216619,4.0,4
3.1970906,3.0,2
3.7854848,4.0,5
3.7290616,4.0,3
3.411437,3.0,4
3.3883424,3.0,3
3.2155914,3.0,3
3.6342602,4.0,5
3.296898,3.0,2
3.3552897,3.0,2
3.411437,3.0,5
3.6415179,4.0,4
3.7003086,4.0,5
3.379873,3.0,2
3.7694635,4.0,3
3.656214,4.0,4
4.180377,4.0,5
3.4333642,3.0,4
3.4248588,3.0,1
3.9746988,4.0,5
3.5771687,4.0,4
3.87026,4.0,3
3.4788244,3.0,3
3.3505487,3.0,3
3.3858588,3.0,3
2.7304235,3.0,1
3.5441358,4.0,3
3.2224307,3.0,4
3.6896245,4.0,2
3.3505487,3.0,3
3.5588067,4.0,5
2.694493,3.0,3
3.3968265,3.0,1
3.7231884,4.0,3
3.521644,4.0,4
3.7095962,4.0,3
3.9453177,4.0,5
3.6496139,4.0,4
3.8101141,4.0,5
3.442525,3.0,5
3.4586873,3.0,4
3.4019756,3.0,3
3.3505487,3.0,1
3.3845189,3.0,5
3.7819014,4.0,5
3.228221,3.0,4
3.738841,4.0,4
3.509389,4.0,5
3.7051187,4.0,4
4.1856265,4.0,5
3.3365047,3.0,4
3.6642997,4.0,4
3.4135487,3.0,5
3.674389,4.0,3
3.8705773,4.0,5
3.5286098,4.0,5
3.4007788,3.0,3
3.8178477,4.0,5
3.2790673,3.0,3
3.8582501,4.0,3
3.7490654,4.0,5
3.293951,3.0,4
3.2931406,3.0,2
3.7994432,4.0,4
3.386521,3.0,3
3.31251,3.0,4
3.8394814,4.0,4
3.6770203,4.0,4
3.4515896,3.0,4
3.8291402,4.0,3
3.8595917,4.0,3
3.3168151,3.0,3
3.816811,4.0,4
3.4769793,3.0,5
3.4135487,3.0,5
3.632203,4.0,4
3.300746,3.0,3
3.378209,3.0,3
3.580163,4.0,3
3.8435206,4.0,5
3.823053,4.0,5
3.8743157,4.0,5
3.5924945,4.0,3
3.7292466,4.0,5
3.6278522,4.0,5
4.062049,4.0,2
3.5527334,4.0,3
3.273643,3.0,4
3.281075,3.0,3
3.7007258,4.0,5
3.471455,3.0,2
3.8929243,4.0,5
3.546625,4.0,3
3.6911864,4.0,5
3.4426262,3.0,5
3.0778713,3.0,5
3.164407,3.0,5
3.543592,4.0,2
3.507368,4.0,3
3.4163568,3.0,3
3.8510923,4.0,5
3.3507237,3.0,3
3.5601501,4.0,3
3.168376,3.0,1
3.4009392,3.0,4
3.300283,3.0,1
3.3945715,3.0,3
3.4789264,3.0,4
3.372008,3.0,5
3.3368742,3.0,5
3.5924945,4.0,4
3.6538615,4.0,2
3.590522,4.0,4
3.7106512,4.0,1
3.6858475,4.0,5
3.350889,3.0,2
3.409986,3.0,1
3.5545616,4.0,5
3.8981767,4.0,3
3.3169372,3.0,2
3.722788,4.0,5
3.3346682,3.0,3
3.6514018,4.0,3
3.589312,4.0,3
3.32197,3.0,1
3.0974717,3.0,2
3.3265219,3.0,4
3.1770442,3.0,4
3.5413437,4.0,3
3.755096,4.0,4
3.534878,4.0,4
3.307057,3.0,3
3.312797,3.0,4
3.4616606,3.0,3
3.6767802,4.0,4
3.6914055,4.0,4
3.2221932,3.0,5
3.878745,4.0,3
3.477501,3.0,3
3.6752105,4.0,4
3.6882339,4.0,4
3.43607,3.0,5
3.4426262,3.0,2
4.1457453,4.0,5
3.8267636,4.0,5
3.7747664,4.0,5
3.8501215,4.0,5
2.9249015,3.0,3
3.708869,4.0,4
4.0375733,4.0,5
3.59855,4.0,4
3.440032,3.0,4
3.4609842,3.0,3
4.03261,4.0,4
3.5274806,4.0,2
3.4007788,3.0,3
3.7535267,4.0,5
3.5975,4.0,4
4.195592,4.0,5
3.2634351,3.0,2
3.6058154,4.0,4
2.9605715,3.0,3
3.3426723,3.0,4
3.7682922,4.0,3
3.1158628,3.0,2
3.1596541,3.0,4
3.751889,4.0,3
2.9338608,3.0,4
3.37577,3.0,2
3.675453,4.0,5
3.6204858,4.0,3
3.5397127,4.0,4
3.4709585,3.0,1
3.5019958,4.0,5
3.3346682,3.0,3
3.5975,4.0,4
3.6601982,4.0,3
4.1500425,4.0,5
3.5931566,4.0,2
4.0375733,4.0,5
3.239978,3.0,4
3.6593459,4.0,4
3.5348635,4.0,4
3.6788542,4.0,4
3.3866444,3.0,4
3.1062129,3.0,3
3.6307182,4.0,4
3.7231884,4.0,3
2.9356184,3.0,4
3.6793635,4.0,3
3.4843893,3.0,5
3.6698105,4.0,2
3.8510923,4.0,5
3.6137996,4.0,4
3.495956,3.0,5
2.9772658,3.0,4
3.3494678,3.0,4
3.3103797,3.0,3
3.7694635,4.0,4
3.2753205,3.0,4
3.3185055,3.0,3
3.504083,4.0,1
3.1794498,3.0,2
3.2303543,3.0,2
3.170999,3.0,3
3.61077,4.0,4
3.4449148,3.0,5
3.70372,4.0,2
3.830325,4.0,3
3.13231,3.0,3
3.5630162,4.0,5
3.7509646,4.0,3
3.6593459,4.0,4
3.3660865,3.0,4
3.2759292,3.0,4
3.3961482,3.0,1
3.4004316,3.0,4
3.690028,4.0,4
3.6770203,4.0,5
3.6304462,4.0,3
3.506135,4.0,4
3.7003086,4.0,3
3.9273965,4.0,2
3.3326325,3.0,1
3.5098953,4.0,3
3.6914055,4.0,4
3.4432197,3.0,4
3.3947287,3.0,3
3.466082,3.0,3
3.4586873,3.0,3
3.739544,4.0,5
3.3399856,3.0,2
3.6213913,4.0,2
3.278507,3.0,3
3.3020942,3.0,5
3.546469,4.0,1
3.4071715,3.0,2
3.6770203,4.0,4
3.506135,4.0,4
3.4586873,3.0,4
3.4245973,3.0,3
3.3636835,3.0,3
3.596984,4.0,4
3.3399856,3.0,4
3.3691459,3.0,1
3.6283536,4.0,3
3.7014909,4.0,3
3.5465882,4.0,1
3.743679,4.0,5
3.7411556,4.0,4
3.5478952,4.0,4
3.4265537,3.0,4
3.615604,4.0,4
3.3823395,3.0,5
3.6605341,4.0,4
3.4829865,3.0,3
3.5220993,4.0,4
3.662195,4.0,4
3.4574008,3.0,5
3.826608,4.0,3
3.6870055,4.0,3
3.8389668,4.0,5
3.2130768,3.0,3
3.380424,3.0,3
3.4676895,3.0,2
3.6560342,4.0,5
3.5811293,4.0,3
3.4573026,3.0,5
3.5971873,4.0,4
3.3808122,3.0,4
3.6757457,4.0,1
3.8098648,4.0,5
3.8509045,4.0,5
3.6420503,4.0,3
3.768064,4.0,5
3.4007788,3.0,4
3.4179904,3.0,2
3.6271138,4.0,5
3.436847,3.0,2
3.4036047,3.0,2
3.5540195,4.0,3
3.3269,3.0,3
3.9727354,4.0,2
3.4009392,3.0,3
3.9174216,4.0,4
3.411437,3.0,4
3.5891182,4.0,4
3.0581932,3.0,4
3.8150206,4.0,2
3.2651563,3.0,4
3.895618,4.0,3
3.417921,3.0,4
3.9790802,4.0,5
3.4452662,3.0,3
3.3319535,3.0,2
3.1908123,3.0,4
3.6542783,4.0,4
3.602243,4.0,4
3.4586873,3.0,4
3.5627506,4.0,3
3.236024,3.0,5
3.440032,3.0,5
3.9288201,4.0,4
3.4745302,3.0,4
3.4248347,3.0,5
3.4062605,3.0,3
3.1564822,3.0,1
3.7367513,4.0,4
3.878368,4.0,5
3.0460231,3.0,5
3.7030091,4.0,4
3.7031019,4.0,4
3.4174004,3.0,5
3.329958,3.0,2
3.4796648,3.0,4
3.406747,3.0,5
3.4273784,3.0,2
3.683545,4.0,5
3.4943423,3.0,5
3.4248588,3.0,2
3.6757972,4.0,4
3.6816926,4.0,5
3.727492,4.0,5
3.4445481,3.0,3
3.4608345,3.0,2
3.4239092,3.0,3
3.492086,3.0,3
4.073407,4.0,3
3.6277616,4.0,5
3.5586648,4.0,1
3.4368925,3.0,5
3.60236,4.0,5
3.4374175,3.0,2
3.2985797,3.0,4
3.5185883,4.0,3
3.4355106,3.0,3
4.024627,4.0,5
3.7651763,4.0,4
3.4380836,3.0,3
3.7900076,4.0,2
3.8489356,4.0,5
3.2759292,3.0,3
3.442525,3.0,5
3.1703038,3.0,3
3.4926417,3.0,2
3.5250907,4.0,4
3.5817008,4.0,1
3.681791,4.0,4
3.4482164,3.0,5
3.3839204,3.0,3
3.0460231,3.0,2
3.7631946,4.0,4
3.5499542,4.0,5
3.9314165,4.0,4
3.457842,3.0,2
3.5853033,4.0,5
3.436847,3.0,5
3.598268,4.0,1
3.8378205,4.0,4
3.722175,4.0,5
3.700876,4.0,4
3.8520849,4.0,4
3.6610863,4.0,2
3.539649,4.0,4
3.6192222,4.0,3
3.4797888,3.0,4
3.4752963,3.0,3
3.4574008,3.0,4
3.457842,3.0,1
3.4735558,3.0,3
3.4703805,3.0,5
3.5161104,4.0,3
3.6788542,4.0,1
3.4048357,3.0,4
3.586022,4.0,5
3.6239393,4.0,5
3.8391523,4.0,4
3.312797,3.0,3
3.4943974,3.0,3
3.7098985,4.0,3
3.4012408,3.0,3
4.1577024,4.0,5
3.7900076,4.0,1
3.2155914,3.0,2
3.142242,3.0,1
3.593681,4.0,4
3.773548,4.0,3
3.8892202,4.0,5
3.4015326,3.0,2
3.9076872,4.0,5
3.3824213,3.0,1
3.6369038,4.0,5
3.3172076,3.0,2
3.7003086,4.0,4
3.284704,3.0,4
3.2231016,3.0,5
2.9676857,3.0,2
3.7119148,4.0,3
3.8235817,4.0,4
3.49545,3.0,4
3.3866444,3.0,4
3.7248204,4.0,4
3.774558,4.0,5
3.319592,3.0,2
2.9096282,3.0,2
3.6085863,4.0,4
3.4573026,3.0,3
3.4117799,3.0,3
3.6658697,4.0,5
3.8393428,4.0,5
3.1435807,3.0,2
3.8230925,4.0,3
3.4810414,3.0,5
3.715592,4.0,2
3.457842,3.0,4
3.52974,4.0,3
3.6574833,4.0,3
3.2881992,3.0,3
3.4243357,3.0,2
3.9320555,4.0,4
3.597879,4.0,3
3.6193643,4.0,2
2.9590054,3.0,1
3.597374,4.0,1
3.411437,3.0,4
3.8292265,4.0,4
3.3177795,3.0,4
3.527419,4.0,2
3.5090833,4.0,3
3.6868865,4.0,5
3.9931097,4.0,5
3.5538507,4.0,3
3.4071715,3.0,3
3.4482317,3.0,3
3.5780094,4.0,3
3.3345702,3.0,1
3.6248493,4.0,4
4.0375733,4.0,4
3.7093537,4.0,4
3.767919,4.0,3
3.709361,4.0,5
3.4835281,3.0,4
3.6927156,4.0,5
3.8435206,4.0,3
3.3984585,3.0,3
3.3887205,3.0,5
3.342553,3.0,1
3.7532573,4.0,5
3.7107022,4.0,4
3.9049091,4.0,4
3.7396688,4.0,4
3.457842,3.0,3
3.86269,4.0,4
3.4985049,3.0,2
3.527347,4.0,3
4.028865,4.0,4
3.4485273,3.0,5
3.6869562,4.0,5
3.4511046,3.0,5
3.443072,3.0,3
3.6857347,4.0,3
3.7106948,4.0,4
3.500671,4.0,3
3.8193161,4.0,4
3.1021945,3.0,3
3.8924136,4.0,3
3.4399583,3.0,4
3.3946123,3.0,2
3.7095962,4.0,5
3.3879602,3.0,4
3.3785791,3.0,4
3.484386,3.0,4
3.9629114,4.0,5
3.7614655,4.0,3
3.411437,3.0,5
3.745366,4.0,3
3.0850387,3.0,2
3.745366,4.0,3
3.718714,4.0,4
3.705371,4.0,4
3.2816694,3.0,4
3.6025622,4.0,4
3.4248347,3.0,4
3.3575122,3.0,1
3.2754433,3.0,2
3.1703038,3.0,3
3.8214993,4.0,3
3.164407,3.0,4
3.745366,4.0,4
3.681791,4.0,3
3.9899487,4.0,5
3.7508206,4.0,4
3.7116053,4.0,5
4.058202,4.0,5
3.1898053,3.0,1
3.0672946,3.0,4
3.889194,4.0,5
3.8961432,4.0,4
3.3903284,3.0,2
3.6036174,4.0,5
3.678375,4.0,3
3.725346,4.0,5
3.640603,4.0,4
3.6363642,4.0,4
3.4103982,3.0,1
3.1166716,3.0,2
3.3917508,3.0,4
3.392534,3.0,3
3.39089,3.0,3
